"SL","Amarsh","Amangrove","Atotal","Ngainmarsh","Ngainmangrove","Ngaintotal","Nlossmarsh","Nlossmangrove","Nlosstotal","netNmarsh","netNmangrove","netNtotal"
480,63000,175548.16565811,238548.16565811,53.8272,137.348884810905,191.176084810905,0,0,0,53.8272,137.348884810905,191.176084810905
485,63000,175548.16565811,238548.16565811,54.3879,138.779602361019,193.167502361019,0,0,0,54.3879,138.779602361019,193.167502361019
490,63000,175548.16565811,238548.16565811,54.9486,140.210319911132,195.158919911132,0,0,0,54.9486,140.210319911132,195.158919911132
495,63000,175548.16565811,238548.16565811,55.5093,141.641037461246,197.150337461246,0,0,0,55.5093,141.641037461246,197.150337461246
500,63000,175548.16565811,238548.16565811,56.07,143.07175501136,199.14175501136,0,0,0,56.07,143.07175501136,199.14175501136
-140,64000,178334.64447808,242334.64447808,-15.9488,-40.6959658698979,-56.6447658698979,0,0,0,-15.9488,-40.6959658698979,-56.6447658698979
-135,64000,178334.64447808,242334.64447808,-15.3792,-39.2425385174015,-54.6217385174015,0,0,0,-15.3792,-39.2425385174015,-54.6217385174015
-130,64000,178334.64447808,242334.64447808,-14.8096,-37.7891111649052,-52.5987111649052,0,0,0,-14.8096,-37.7891111649052,-52.5987111649052
-125,64000,178334.64447808,242334.64447808,-14.24,-36.3356838124088,-50.5756838124088,0,0,0,-14.24,-36.3356838124088,-50.5756838124088
-120,64000,178334.64447808,242334.64447808,-13.6704,-34.8822564599124,-48.5526564599124,0,0,0,-13.6704,-34.8822564599124,-48.5526564599124
-115,64000,178334.64447808,242334.64447808,-13.1008,-33.4288291074161,-46.5296291074161,0,0,0,-13.1008,-33.4288291074161,-46.5296291074161
-110,64000,178334.64447808,242334.64447808,-12.5312,-31.9754017549197,-44.5066017549197,0,0,0,-12.5312,-31.9754017549197,-44.5066017549197
-105,64000,178334.64447808,242334.64447808,-11.9616,-30.5219744024234,-42.4835744024234,0,0,0,-11.9616,-30.5219744024234,-42.4835744024234
-100,64000,178334.64447808,242334.64447808,-11.392,-29.068547049927,-40.460547049927,0,0,0,-11.392,-29.068547049927,-40.460547049927
-95,64000,178334.64447808,242334.64447808,-10.8224,-27.6151196974307,-38.4375196974307,0,0,0,-10.8224,-27.6151196974307,-38.4375196974307
-90,64000,178334.64447808,242334.64447808,-10.2528,-26.1616923449343,-36.4144923449343,0,0,0,-10.2528,-26.1616923449343,-36.4144923449343
-85,64000,178334.64447808,242334.64447808,-9.6832,-24.708264992438,-34.391464992438,0,0,0,-9.6832,-24.708264992438,-34.391464992438
-80,64000,178334.64447808,242334.64447808,-9.1136,-23.2548376399416,-32.3684376399416,0,0,0,-9.1136,-23.2548376399416,-32.3684376399416
-75,64000,178334.64447808,242334.64447808,-8.544,-21.8014102874453,-30.3454102874453,0,0,0,-8.544,-21.8014102874453,-30.3454102874453
-70,64000,178334.64447808,242334.64447808,-7.9744,-20.3479829349489,-28.3223829349489,0,0,0,-7.9744,-20.3479829349489,-28.3223829349489
-65,64000,178334.64447808,242334.64447808,-7.4048,-18.8945555824526,-26.2993555824526,0,0,0,-7.4048,-18.8945555824526,-26.2993555824526
-60,64000,178334.64447808,242334.64447808,-6.8352,-17.4411282299562,-24.2763282299562,0,0,0,-6.8352,-17.4411282299562,-24.2763282299562
-55,64000,178334.64447808,242334.64447808,-6.2656,-15.9877008774599,-22.2533008774599,0,0,0,-6.2656,-15.9877008774599,-22.2533008774599
-50,64000,178334.64447808,242334.64447808,-5.696,-14.5342735249635,-20.2302735249635,0,0,0,-5.696,-14.5342735249635,-20.2302735249635
-45,64000,178334.64447808,242334.64447808,-5.1264,-13.0808461724672,-18.2072461724672,0,0,0,-5.1264,-13.0808461724672,-18.2072461724672
-40,64000,178334.64447808,242334.64447808,-4.5568,-11.6274188199708,-16.1842188199708,0,0,0,-4.5568,-11.6274188199708,-16.1842188199708
-35,64000,178334.64447808,242334.64447808,-3.9872,-10.1739914674745,-14.1611914674745,0,0,0,-3.9872,-10.1739914674745,-14.1611914674745
-30,64000,178334.64447808,242334.64447808,-3.4176,-8.72056411497811,-12.1381641149781,0,0,0,-3.4176,-8.72056411497811,-12.1381641149781
-25,64000,178334.64447808,242334.64447808,-2.848,-7.26713676248176,-10.1151367624818,0,0,0,-2.848,-7.26713676248176,-10.1151367624818
-20,64000,178334.64447808,242334.64447808,-2.2784,-5.81370940998541,-8.09210940998541,0,0,0,-2.2784,-5.81370940998541,-8.09210940998541
-15,64000,178334.64447808,242334.64447808,-1.7088,-4.36028205748906,-6.06908205748906,0,0,0,-1.7088,-4.36028205748906,-6.06908205748906
-10,64000,178334.64447808,242334.64447808,-1.1392,-2.9068547049927,-4.0460547049927,0,0,0,-1.1392,-2.9068547049927,-4.0460547049927
-5,64000,178334.64447808,242334.64447808,-0.5696,-1.45342735249635,-2.02302735249635,0,0,0,-0.5696,-1.45342735249635,-2.02302735249635
0,64000,178334.64447808,242334.64447808,0,0,0,0,0,0,0,0,0
5,64000,178334.64447808,242334.64447808,0.5696,1.45342735249635,2.02302735249635,0,0,0,0.5696,1.45342735249635,2.02302735249635
10,64000,178334.64447808,242334.64447808,1.1392,2.9068547049927,4.0460547049927,0,0,0,1.1392,2.9068547049927,4.0460547049927
15,64000,178334.64447808,242334.64447808,1.7088,4.36028205748906,6.06908205748906,0,0,0,1.7088,4.36028205748906,6.06908205748906
20,64000,178334.64447808,242334.64447808,2.2784,5.81370940998541,8.09210940998541,0,0,0,2.2784,5.81370940998541,8.09210940998541
25,64000,178334.64447808,242334.64447808,2.848,7.26713676248176,10.1151367624818,0,0,0,2.848,7.26713676248176,10.1151367624818
30,64000,178334.64447808,242334.64447808,3.4176,8.72056411497811,12.1381641149781,0,0,0,3.4176,8.72056411497811,12.1381641149781
35,64000,178334.64447808,242334.64447808,3.9872,10.1739914674745,14.1611914674745,0,0,0,3.9872,10.1739914674745,14.1611914674745
40,64000,178334.64447808,242334.64447808,4.5568,11.6274188199708,16.1842188199708,0,0,0,4.5568,11.6274188199708,16.1842188199708
45,64000,178334.64447808,242334.64447808,5.1264,13.0808461724672,18.2072461724672,0,0,0,5.1264,13.0808461724672,18.2072461724672
50,64000,178334.64447808,242334.64447808,5.696,14.5342735249635,20.2302735249635,0,0,0,5.696,14.5342735249635,20.2302735249635
55,64000,178334.64447808,242334.64447808,6.2656,15.9877008774599,22.2533008774599,0,0,0,6.2656,15.9877008774599,22.2533008774599
60,64000,178334.64447808,242334.64447808,6.8352,17.4411282299562,24.2763282299562,0,0,0,6.8352,17.4411282299562,24.2763282299562
65,64000,178334.64447808,242334.64447808,7.4048,18.8945555824526,26.2993555824526,0,0,0,7.4048,18.8945555824526,26.2993555824526
70,64000,178334.64447808,242334.64447808,7.9744,20.3479829349489,28.3223829349489,0,0,0,7.9744,20.3479829349489,28.3223829349489
75,64000,178334.64447808,242334.64447808,8.544,21.8014102874453,30.3454102874453,0,0,0,8.544,21.8014102874453,30.3454102874453
80,64000,178334.64447808,242334.64447808,9.1136,23.2548376399416,32.3684376399416,0,0,0,9.1136,23.2548376399416,32.3684376399416
85,64000,178334.64447808,242334.64447808,9.6832,24.708264992438,34.391464992438,0,0,0,9.6832,24.708264992438,34.391464992438
90,64000,178334.64447808,242334.64447808,10.2528,26.1616923449343,36.4144923449343,0,0,0,10.2528,26.1616923449343,36.4144923449343
95,64000,178334.64447808,242334.64447808,10.8224,27.6151196974307,38.4375196974307,0,0,0,10.8224,27.6151196974307,38.4375196974307
100,64000,178334.64447808,242334.64447808,11.392,29.068547049927,40.460547049927,0,0,0,11.392,29.068547049927,40.460547049927
105,64000,178334.64447808,242334.64447808,11.9616,30.5219744024234,42.4835744024234,0,0,0,11.9616,30.5219744024234,42.4835744024234
110,64000,178334.64447808,242334.64447808,12.5312,31.9754017549197,44.5066017549197,0,0,0,12.5312,31.9754017549197,44.5066017549197
115,64000,178334.64447808,242334.64447808,13.1008,33.4288291074161,46.5296291074161,0,0,0,13.1008,33.4288291074161,46.5296291074161
120,64000,178334.64447808,242334.64447808,13.6704,34.8822564599124,48.5526564599124,0,0,0,13.6704,34.8822564599124,48.5526564599124
125,64000,178334.64447808,242334.64447808,14.24,36.3356838124088,50.5756838124088,0,0,0,14.24,36.3356838124088,50.5756838124088
130,64000,178334.64447808,242334.64447808,14.8096,37.7891111649052,52.5987111649052,0,0,0,14.8096,37.7891111649052,52.5987111649052
135,64000,178334.64447808,242334.64447808,15.3792,39.2425385174015,54.6217385174015,0,0,0,15.3792,39.2425385174015,54.6217385174015
140,64000,178334.64447808,242334.64447808,15.9488,40.6959658698979,56.6447658698979,0,0,0,15.9488,40.6959658698979,56.6447658698979
145,64000,178334.64447808,242334.64447808,16.5184,42.1493932223942,58.6677932223942,0,0,0,16.5184,42.1493932223942,58.6677932223942
150,64000,178334.64447808,242334.64447808,17.088,43.6028205748906,60.6908205748906,0,0,0,17.088,43.6028205748906,60.6908205748906
155,64000,178334.64447808,242334.64447808,17.6576,45.0562479273869,62.7138479273869,0,0,0,17.6576,45.0562479273869,62.7138479273869
160,64000,178334.64447808,242334.64447808,18.2272,46.5096752798833,64.7368752798833,0,0,0,18.2272,46.5096752798833,64.7368752798833
165,64000,178334.64447808,242334.64447808,18.7968,47.9631026323796,66.7599026323796,0,0,0,18.7968,47.9631026323796,66.7599026323796
170,64000,178334.64447808,242334.64447808,19.3664,49.416529984876,68.782929984876,0,0,0,19.3664,49.416529984876,68.782929984876
175,64000,178334.64447808,242334.64447808,19.936,50.8699573373723,70.8059573373723,0,0,0,19.936,50.8699573373723,70.8059573373723
180,64000,178334.64447808,242334.64447808,20.5056,52.3233846898687,72.8289846898687,0,0,0,20.5056,52.3233846898687,72.8289846898687
185,64000,178334.64447808,242334.64447808,21.0752,53.776812042365,74.852012042365,0,0,0,21.0752,53.776812042365,74.852012042365
190,64000,178334.64447808,242334.64447808,21.6448,55.2302393948614,76.8750393948614,0,0,0,21.6448,55.2302393948614,76.8750393948614
195,64000,178334.64447808,242334.64447808,22.2144,56.6836667473577,78.8980667473577,0,0,0,22.2144,56.6836667473577,78.8980667473577
200,64000,178334.64447808,242334.64447808,22.784,58.1370940998541,80.9210940998541,0,0,0,22.784,58.1370940998541,80.9210940998541
205,64000,178334.64447808,242334.64447808,23.3536,59.5905214523504,82.9441214523504,0,0,0,23.3536,59.5905214523504,82.9441214523504
210,64000,178334.64447808,242334.64447808,23.9232,61.0439488048468,84.9671488048468,0,0,0,23.9232,61.0439488048468,84.9671488048468
215,64000,178334.64447808,242334.64447808,24.4928,62.4973761573431,86.9901761573431,0,0,0,24.4928,62.4973761573431,86.9901761573431
220,64000,178334.64447808,242334.64447808,25.0624,63.9508035098395,89.0132035098395,0,0,0,25.0624,63.9508035098395,89.0132035098395
225,64000,178334.64447808,242334.64447808,25.632,65.4042308623359,91.0362308623359,0,0,0,25.632,65.4042308623359,91.0362308623359
230,64000,178334.64447808,242334.64447808,26.2016,66.8576582148322,93.0592582148322,0,0,0,26.2016,66.8576582148322,93.0592582148322
235,64000,178334.64447808,242334.64447808,26.7712,68.3110855673285,95.0822855673286,0,0,0,26.7712,68.3110855673285,95.0822855673286
240,64000,178334.64447808,242334.64447808,27.3408,69.7645129198249,97.1053129198249,0,0,0,27.3408,69.7645129198249,97.1053129198249
245,64000,178334.64447808,242334.64447808,27.9104,71.2179402723212,99.1283402723212,0,0,0,27.9104,71.2179402723212,99.1283402723212
250,64000,178334.64447808,242334.64447808,28.48,72.6713676248176,101.151367624818,0,0,0,28.48,72.6713676248176,101.151367624818
255,64000,178334.64447808,242334.64447808,29.0496,74.124794977314,103.174394977314,0,0,0,29.0496,74.124794977314,103.174394977314
260,64000,178334.64447808,242334.64447808,29.6192,75.5782223298103,105.19742232981,0,0,0,29.6192,75.5782223298103,105.19742232981
265,64000,178334.64447808,242334.64447808,30.1888,77.0316496823067,107.220449682307,0,0,0,30.1888,77.0316496823067,107.220449682307
270,64000,178334.64447808,242334.64447808,30.7584,78.485077034803,109.243477034803,0,0,0,30.7584,78.485077034803,109.243477034803
275,64000,178334.64447808,242334.64447808,31.328,79.9385043872994,111.266504387299,0,0,0,31.328,79.9385043872994,111.266504387299
280,64000,178334.64447808,242334.64447808,31.8976,81.3919317397957,113.289531739796,0,0,0,31.8976,81.3919317397957,113.289531739796
285,64000,178334.64447808,242334.64447808,32.4672,82.8453590922921,115.312559092292,0,0,0,32.4672,82.8453590922921,115.312559092292
290,64000,178334.64447808,242334.64447808,33.0368,84.2987864447884,117.335586444788,0,0,0,33.0368,84.2987864447884,117.335586444788
295,64000,178334.64447808,242334.64447808,33.6064,85.7522137972848,119.358613797285,0,0,0,33.6064,85.7522137972848,119.358613797285
300,64000,178334.64447808,242334.64447808,34.176,87.2056411497811,121.381641149781,0,0,0,34.176,87.2056411497811,121.381641149781
305,64000,178334.64447808,242334.64447808,34.7456,88.6590685022775,123.404668502277,0,0,0,34.7456,88.6590685022775,123.404668502277
310,64000,178334.64447808,242334.64447808,35.3152,90.1124958547738,125.427695854774,0,0,0,35.3152,90.1124958547738,125.427695854774
315,64000,178334.64447808,242334.64447808,35.8848,91.5659232072702,127.45072320727,0,0,0,35.8848,91.5659232072702,127.45072320727
320,64000,178334.64447808,242334.64447808,36.4544,93.0193505597665,129.473750559767,0,0,0,36.4544,93.0193505597665,129.473750559767
325,64000,178334.64447808,242334.64447808,37.024,94.4727779122629,131.496777912263,0,0,0,37.024,94.4727779122629,131.496777912263
330,64000,178334.64447808,242334.64447808,37.5936,95.9262052647592,133.519805264759,0,0,0,37.5936,95.9262052647592,133.519805264759
335,64000,178334.64447808,242334.64447808,38.1632,97.3796326172556,135.542832617256,0,0,0,38.1632,97.3796326172556,135.542832617256
340,64000,178334.64447808,242334.64447808,38.7328,98.8330599697519,137.565859969752,0,0,0,38.7328,98.8330599697519,137.565859969752
345,64000,178334.64447808,242334.64447808,39.3024,100.286487322248,139.588887322248,0,0,0,39.3024,100.286487322248,139.588887322248
350,64000,178334.64447808,242334.64447808,39.872,101.739914674745,141.611914674745,0,0,0,39.872,101.739914674745,141.611914674745
355,64000,178334.64447808,242334.64447808,40.4416,103.193342027241,143.634942027241,0,0,0,40.4416,103.193342027241,143.634942027241
360,64000,178334.64447808,242334.64447808,41.0112,104.646769379737,145.657969379737,0,0,0,41.0112,104.646769379737,145.657969379737
365,64000,178334.64447808,242334.64447808,41.5808,106.100196732234,147.680996732234,0,0,0,41.5808,106.100196732234,147.680996732234
370,64000,178334.64447808,242334.64447808,42.1504,107.55362408473,149.70402408473,0,0,0,42.1504,107.55362408473,149.70402408473
375,64000,178334.64447808,242334.64447808,42.72,109.007051437226,151.727051437226,0,0,0,42.72,109.007051437226,151.727051437226
380,64000,178334.64447808,242334.64447808,43.2896,110.460478789723,153.750078789723,0,0,0,43.2896,110.460478789723,153.750078789723
385,64000,178334.64447808,242334.64447808,43.8592,111.913906142219,155.773106142219,0,0,0,43.8592,111.913906142219,155.773106142219
390,64000,178334.64447808,242334.64447808,44.4288,113.367333494715,157.796133494715,0,0,0,44.4288,113.367333494715,157.796133494715
395,64000,178334.64447808,242334.64447808,44.9984,114.820760847212,159.819160847212,0,0,0,44.9984,114.820760847212,159.819160847212
400,64000,178334.64447808,242334.64447808,45.568,116.274188199708,161.842188199708,0,0,0,45.568,116.274188199708,161.842188199708
405,64000,178334.64447808,242334.64447808,46.1376,117.727615552205,163.865215552205,0,0,0,46.1376,117.727615552205,163.865215552205
410,64000,178334.64447808,242334.64447808,46.7072,119.181042904701,165.888242904701,0,0,0,46.7072,119.181042904701,165.888242904701
415,64000,178334.64447808,242334.64447808,47.2768,120.634470257197,167.911270257197,0,0,0,47.2768,120.634470257197,167.911270257197
420,64000,178334.64447808,242334.64447808,47.8464,122.087897609694,169.934297609694,0,0,0,47.8464,122.087897609694,169.934297609694
425,64000,178334.64447808,242334.64447808,48.416,123.54132496219,171.95732496219,0,0,0,48.416,123.54132496219,171.95732496219
430,64000,178334.64447808,242334.64447808,48.9856,124.994752314686,173.980352314686,0,0,0,48.9856,124.994752314686,173.980352314686
435,64000,178334.64447808,242334.64447808,49.5552,126.448179667183,176.003379667183,0,0,0,49.5552,126.448179667183,176.003379667183
440,64000,178334.64447808,242334.64447808,50.1248,127.901607019679,178.026407019679,0,0,0,50.1248,127.901607019679,178.026407019679
445,64000,178334.64447808,242334.64447808,50.6944,129.355034372175,180.049434372175,0,0,0,50.6944,129.355034372175,180.049434372175
450,64000,178334.64447808,242334.64447808,51.264,130.808461724672,182.072461724672,0,0,0,51.264,130.808461724672,182.072461724672
455,64000,178334.64447808,242334.64447808,51.8336,132.261889077168,184.095489077168,0,0,0,51.8336,132.261889077168,184.095489077168
460,64000,178334.64447808,242334.64447808,52.4032,133.715316429664,186.118516429664,0,0,0,52.4032,133.715316429664,186.118516429664
465,64000,178334.64447808,242334.64447808,52.9728,135.168743782161,188.141543782161,0,0,0,52.9728,135.168743782161,188.141543782161
470,64000,178334.64447808,242334.64447808,53.5424,136.622171134657,190.164571134657,0,0,0,53.5424,136.622171134657,190.164571134657
475,64000,178334.64447808,242334.64447808,54.112,138.075598487153,192.187598487153,0,0,0,54.112,138.075598487153,192.187598487153
480,64000,178334.64447808,242334.64447808,54.6816,139.52902583965,194.21062583965,0,0,0,54.6816,139.52902583965,194.21062583965
485,64000,178334.64447808,242334.64447808,55.2512,140.982453192146,196.233653192146,0,0,0,55.2512,140.982453192146,196.233653192146
490,64000,178334.64447808,242334.64447808,55.8208,142.435880544642,198.256680544642,0,0,0,55.8208,142.435880544642,198.256680544642
