"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI","Habitat","CN","centerdepth","Ndensity","BDclass"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_BAT-F_BAT-F-R4","BAT-F",NA,NA,"BAT-F-R4","Salt marsh",2014,"-35.691928","150.099703",0.2,0.5,7.1321346,0.2806412,0.374475094,"https://doi.org/10.1007/s10021-016-9972-3","marsh",25.4137118854965,0.35,1.05093139750273,"BD<0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_BAT-F_BAT-F-R5","BAT-F",NA,NA,"BAT-F-R5","Salt marsh",2014,"-35.692015","150.100176",0.2,0.5,9.6886159,0.4030745,0.440877915,"https://doi.org/10.1007/s10021-016-9972-3","marsh",24.0367869959524,0.35,1.77706645149668,"BD<0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-M_TUR-M-S1","TUR-M",NA,NA,"TUR-M-S1","Salt marsh",2014,"-36.079019","150.123379",0.2,0.5,0.2549516,0.0105854,1.489794143,"https://doi.org/10.1007/s10021-016-9972-3","marsh",24.0852117066903,0.35,0.157700669213122,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-M_TUR-M-S2","TUR-M",NA,NA,"TUR-M-S2","Salt marsh",2014,"-36.078811","150.123397",0.2,0.5,0.1964548,0.0063221,1.726139022,"https://doi.org/10.1007/s10021-016-9972-3","marsh",31.0742949336455,0.35,0.109128235109862,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-M_TUR-M-S3","TUR-M",NA,NA,"TUR-M-S3","Salt marsh",2014,"-36.078495","150.123437",0.2,0.5,0.2538908,0.0158635,1.549916503,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.0047152267785,0.35,0.245871004453405,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-M_TUR-M-S5","TUR-M",NA,NA,"TUR-M-S5","Salt marsh",2014,"-36.076976","150.123042",0.2,0.5,0.3507964,0.0182141,1.184154393,"https://doi.org/10.1007/s10021-016-9972-3","marsh",19.2596065685376,0.35,0.215683065295413,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-M_TUR-M-R1","TUR-M",NA,NA,"TUR-M-R1","Salt marsh",2014,"-36.076022","150.122937",0.2,0.5,0.3770842,0.0440662,1.139631058,"https://doi.org/10.1007/s10021-016-9972-3","marsh",8.55722072699711,0.35,0.502192101280396,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-M_TUR-M-R2","TUR-M",NA,NA,"TUR-M-R2","Salt marsh",2014,"-36.075918","150.122695",0.2,0.5,0.9988775,0.054002,0.936107969,"https://doi.org/10.1007/s10021-016-9972-3","marsh",18.4970464056887,0.35,0.50551702541938,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-M_TUR-M-R3","TUR-M",NA,NA,"TUR-M-R3","Salt marsh",2014,"-36.076081","150.122306",0.2,0.5,0.8075722,0.0299313,1.225759669,"https://doi.org/10.1007/s10021-016-9972-3","marsh",26.980859501592,0.35,0.366885803807397,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-M_TUR-M-R5","TUR-M",NA,NA,"TUR-M-R5","Salt marsh",2014,"-36.076713","150.12199",0.2,0.5,0.6631029,0.0378537,1.294119905,"https://doi.org/10.1007/s10021-016-9972-3","marsh",17.5175187630271,0.35,0.489872266478985,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-F_TUR-F-S1","TUR-F",NA,NA,"TUR-F-S1","Salt marsh",2014,"-36.052456","150.065503",0.2,0.5,2.6261316,0.131924,0.945538051,"https://doi.org/10.1007/s10021-016-9972-3","marsh",19.9063976228738,0.35,1.24739161840124,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-F_TUR-F-S3","TUR-F",NA,NA,"TUR-F-S3","Salt marsh",2014,"-36.053587","150.064199",0.2,0.5,3.8461455,0.1894552,0.860062616,"https://doi.org/10.1007/s10021-016-9972-3","marsh",20.3010817333069,0.35,1.62943334926803,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-F_TUR-F-S4","TUR-F",NA,NA,"TUR-F-S4","Salt marsh",2014,"-36.054078","150.062818",0.2,0.5,3.1669765,0.1447327,0.77378598,"https://doi.org/10.1007/s10021-016-9972-3","marsh",21.881554755767,0.35,1.11992134107546,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-F_TUR-F-S5","TUR-F",NA,NA,"TUR-F-S5","Salt marsh",2014,"-36.057233","150.063029",0.2,0.5,2.6773285,0.1540617,0.928585042,"https://doi.org/10.1007/s10021-016-9972-3","marsh",17.3782874004376,0.35,1.43059390165091,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-F_TUR-F-R1","TUR-F",NA,NA,"TUR-F-R1","Salt marsh",2014,"-36.057407","150.063667",0.2,0.5,3.246176,0.2002101,0.670662702,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.2138473533553,0.35,1.3427344663369,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-F_TUR-F-R2","TUR-F",NA,NA,"TUR-F-R2","Salt marsh",2014,"-36.056969","150.063049",0.2,0.5,3.0887762,0.1879148,0.552807649,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.4371097965674,0.35,1.03880738800305,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-F_TUR-F-R4","TUR-F",NA,NA,"TUR-F-R4","Salt marsh",2014,"-36.05566","150.062765",0.2,0.5,5.2529411,0.3485162,0.460689342,"https://doi.org/10.1007/s10021-016-9972-3","marsh",15.0723010867214,0.35,1.6055769885434,"BD<0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_TUR-F_TUR-F-R5","TUR-F",NA,NA,"TUR-F-R5","Salt marsh",2014,"-36.055223","150.06285",0.2,0.5,7.1375583,0.4217357,0.48120143,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.9242449714359,0.35,2.02939821922051,"BD<0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-M_WAP-M-S2","WAP-M",NA,NA,"WAP-M-S2","Salt marsh",2014,"-36.6191","150.014094",0.2,0.5,0.1466333,0.0158293,1.575356717,"https://doi.org/10.1007/s10021-016-9972-3","marsh",9.26341025819209,0.35,0.249367940804081,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-M_WAP-M-S3","WAP-M",NA,NA,"WAP-M-S3","Salt marsh",2014,"-36.621031","150.013702",0.2,0.5,0.1205788,0.0111267,1.438008429,"https://doi.org/10.1007/s10021-016-9972-3","marsh",10.8368878463516,0.35,0.160002883869543,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-M_WAP-M-S4","WAP-M",NA,NA,"WAP-M-S4","Salt marsh",2014,"-36.622331","150.012487",0.2,0.5,0.7494908,0.0511979,0.75800155,"https://doi.org/10.1007/s10021-016-9972-3","marsh",14.6390926190332,0.35,0.38808087556745,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-M_WAP-M-S5","WAP-M",NA,NA,"WAP-M-S5","Salt marsh",2014,"-36.623864","150.012852",0.2,0.5,1.2054754,0.0848124,1.202997897,"https://doi.org/10.1007/s10021-016-9972-3","marsh",14.2134334130387,0.35,1.02029138839523,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-M_WAP-M-R1","WAP-M",NA,NA,"WAP-M-R1","Salt marsh",2014,"-36.619529","150.015049",0.2,0.5,0.2781242,0.01768,1.479344859,"https://doi.org/10.1007/s10021-016-9972-3","marsh",15.7310067873303,0.35,0.2615481710712,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-M_WAP-M-R2","WAP-M",NA,NA,"WAP-M-R2","Salt marsh",2014,"-36.618931","150.013648",0.2,0.5,0.157073,0.0135524,1.481846171,"https://doi.org/10.1007/s10021-016-9972-3","marsh",11.5900504707653,0.35,0.200825720478604,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-M_WAP-M-R4","WAP-M",NA,NA,"WAP-M-R4","Salt marsh",2014,"-36.62185","150.011766",0.2,0.5,1.5774257,0.0750586,1.24499683,"https://doi.org/10.1007/s10021-016-9972-3","marsh",21.0159222261007,0.35,0.93447719064238,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-M_WAP-M-R5","WAP-M",NA,NA,"WAP-M-R5","Salt marsh",2014,"-36.625145","150.013351",0.2,0.5,0.3576385,0.0101713,1.518721122,"https://doi.org/10.1007/s10021-016-9972-3","marsh",35.1615329407254,0.35,0.154473681481986,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-F_WAP-F-S2","WAP-F",NA,NA,"WAP-F-S2","Salt marsh",2014,"-36.588995","150.016316",0.2,0.5,0.9221309,0.0364671,1.501880855,"https://doi.org/10.1007/s10021-016-9972-3","marsh",25.2866529008339,0.35,0.547692393273705,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-F_WAP-F-S3","WAP-F",NA,NA,"WAP-F-S3","Salt marsh",2014,"-36.588943","150.012815",0.2,0.5,0.9931762,0.0260483,1.135160242,"https://doi.org/10.1007/s10021-016-9972-3","marsh",38.1282540511281,0.35,0.295689945316886,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-F_WAP-F-S4","WAP-F",NA,NA,"WAP-F-S4","Salt marsh",2014,"-36.588911","150.012526",0.2,0.5,0.9853919,0.0235779,1.46219942,"https://doi.org/10.1007/s10021-016-9972-3","marsh",41.7930307618575,0.35,0.34475591704818,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-F_WAP-F-S5","WAP-F",NA,NA,"WAP-F-S5","Salt marsh",2014,"-36.588869","150.012133",0.2,0.5,0.7699741,0.0256336,1.426249594,"https://doi.org/10.1007/s10021-016-9972-3","marsh",30.0376888146807,0.35,0.365599115927584,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-F_WAP-F-R2","WAP-F",NA,NA,"WAP-F-R2","Salt marsh",2014,"-36.588888","150.01572",0.2,0.5,1.4812283,0.0430486,1.00484587,"https://doi.org/10.1007/s10021-016-9972-3","marsh",34.4082804086544,0.35,0.43257207919282,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-F_WAP-F-R3","WAP-F",NA,NA,"WAP-F-R3","Salt marsh",2014,"-36.588646","150.012077",0.2,0.5,0.731843,0.0193682,1.247047512,"https://doi.org/10.1007/s10021-016-9972-3","marsh",37.7858035336273,0.35,0.241530656219184,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-F_WAP-F-R4","WAP-F",NA,NA,"WAP-F-R4","Salt marsh",2014,"-36.588958","150.013557",0.2,0.5,0.7574918,0.0252724,1.677223357,"https://doi.org/10.1007/s10021-016-9972-3","marsh",29.9730852629746,0.35,0.423874595674468,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_WAP-F_WAP-F-R5","WAP-F",NA,NA,"WAP-F-R5","Salt marsh",2014,"-36.58865","150.012109",0.2,0.5,0.7982814,0.024494,1.435163403,"https://doi.org/10.1007/s10021-016-9972-3","marsh",32.5908957295664,0.35,0.35152892393082,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-M_CLA-M-S1","CLA-M",NA,NA,"CLA-M-S1","Salt marsh",2014,"-29.433247","153.357211",0.5,1,0.0361965,0.0058719,1.634176161,"https://doi.org/10.1007/s10021-016-9972-3","marsh",6.16435906606039,0.75,0.095957189997759,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-M_CLA-M-S2","CLA-M",NA,NA,"CLA-M-S2","Salt marsh",2014,"-29.433082","153.357022",0.5,1,0.1189734,0.0207989,1.416437997,"https://doi.org/10.1007/s10021-016-9972-3","marsh",5.72017750938752,0.75,0.294603522558033,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-M_CLA-M-S4","CLA-M",NA,NA,"CLA-M-S4","Salt marsh",2014,"-29.432776","153.355344",0.5,1,0.0711743,0.0045028,1.781384303,"https://doi.org/10.1007/s10021-016-9972-3","marsh",15.8066758461402,0.75,0.080212172395484,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-M_CLA-M-S5","CLA-M",NA,NA,"CLA-M-S5","Salt marsh",2014,"-29.432585","153.355133",0.5,1,0.0263261,0.0034764,1.701267058,"https://doi.org/10.1007/s10021-016-9972-3","marsh",7.57280520078242,0.75,0.059142848004312,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-M_CLA-M-R1","CLA-M",NA,NA,"CLA-M-R1","Salt marsh",2014,"-29.430523","153.354053",0.5,1,0.1575973,0.0080491,1.423728954,"https://doi.org/10.1007/s10021-016-9972-3","marsh",19.579493359506,0.75,0.114597367236414,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-M_CLA-M-R2","CLA-M",NA,NA,"CLA-M-R2","Salt marsh",2014,"-29.430525","153.354074",0.5,1,0.0733596,0.0065188,1.568628034,"https://doi.org/10.1007/s10021-016-9972-3","marsh",11.253543596981,0.75,0.102255724280392,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-M_CLA-M-R3","CLA-M",NA,NA,"CLA-M-R3","Salt marsh",2014,"-29.43065","153.354144",0.5,1,0.0595438,0.0069341,1.511504002,"https://doi.org/10.1007/s10021-016-9972-3","marsh",8.58709854198815,0.75,0.104809199002682,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-M_CLA-M-R4","CLA-M",NA,NA,"CLA-M-R4","Salt marsh",2014,"-29.43068","153.354197",0.5,1,0.0384337,0.0048726,1.499181113,"https://doi.org/10.1007/s10021-016-9972-3","marsh",7.88771908221483,0.75,0.073049098912038,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-F_CLA-F-S1","CLA-F",NA,NA,"CLA-F-S1","Salt marsh",2014,"-29.378531","153.351907",0.5,1,0.1215558,0.006731,1.52156822,"https://doi.org/10.1007/s10021-016-9972-3","marsh",18.0590996880107,0.75,0.1024167568882,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-F_CLA-F-S3","CLA-F",NA,NA,"CLA-F-S3","Salt marsh",2014,"-29.378577","153.351646",0.5,1,0.0851438,0.0042689,1.520068767,"https://doi.org/10.1007/s10021-016-9972-3","marsh",19.9451380917801,0.75,0.064890215594463,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-F_CLA-F-S4","CLA-F",NA,NA,"CLA-F-S4","Salt marsh",2014,"-29.378704","153.35155",0.5,1,0.1796967,0.0096498,1.580336376,"https://doi.org/10.1007/s10021-016-9972-3","marsh",18.6218056332774,0.75,0.152499299611248,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-F_CLA-F-S5","CLA-F",NA,NA,"CLA-F-S5","Salt marsh",2014,"-29.378677","153.351427",0.5,1,0.6297078,0.0492221,1.561875807,"https://doi.org/10.1007/s10021-016-9972-3","marsh",12.7931924887398,0.75,0.768788071597347,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-F_CLA-F-R1","CLA-F",NA,NA,"CLA-F-R1","Salt marsh",2014,"-29.379282","153.351802",0.5,1,0.4348859,0.0164208,1.344496465,"https://doi.org/10.1007/s10021-016-9972-3","marsh",26.4838436616974,0.75,0.22077707552472,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-F_CLA-F-R2","CLA-F",NA,NA,"CLA-F-R2","Salt marsh",2014,"-29.379417","153.351839",0.5,1,0.2092526,0.0099126,1.701744962,"https://doi.org/10.1007/s10021-016-9972-3","marsh",21.1097592962492,0.75,0.168687171103212,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-F_CLA-F-R4","CLA-F",NA,NA,"CLA-F-R4","Salt marsh",2014,"-29.378973","153.352044",0.5,1,0.5323662,0.021246,1.655051183,"https://doi.org/10.1007/s10021-016-9972-3","marsh",25.0572437164643,0.75,0.35163217434018,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CLA-F_CLA-F-R5","CLA-F",NA,NA,"CLA-F-R5","Salt marsh",2014,"-29.37877","153.352024",0.5,1,1.2180722,0.0528098,1.062751818,"https://doi.org/10.1007/s10021-016-9972-3","marsh",23.0652681888589,0.75,0.561237109582164,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-M_MAC-M-S1","MAC-M",NA,NA,"MAC-M-S1","Salt marsh",2014,"-30.881341","153.021083",0.5,1,1.0517381,0.0482366,1.049086669,"https://doi.org/10.1007/s10021-016-9972-3","marsh",21.8037361671428,0.75,0.506043740178854,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-M_MAC-M-S3","MAC-M",NA,NA,"MAC-M-S3","Salt marsh",2014,"-30.881221","153.020945",0.5,1,0.8982169,0.0494971,1.128219219,"https://doi.org/10.1007/s10021-016-9972-3","marsh",18.1468591089175,0.75,0.558435795047649,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-M_MAC-M-S4","MAC-M",NA,NA,"MAC-M-S4","Salt marsh",2014,"-30.881028","153.020623",0.5,1,1.7392559,0.0891131,0.954488871,"https://doi.org/10.1007/s10021-016-9972-3","marsh",19.5173986765133,0.75,0.850574622103101,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-M_MAC-M-S5","MAC-M",NA,NA,"MAC-M-S5","Salt marsh",2014,"-30.88072","153.020661",0.5,1,1.4279067,0.0670366,1.160498668,"https://doi.org/10.1007/s10021-016-9972-3","marsh",21.3004045551236,0.75,0.777958850072488,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-M_MAC-M-R2","MAC-M",NA,NA,"MAC-M-R2","Salt marsh",2014,"-30.88188","153.020618",0.5,1,1.2547833,0.0639143,1.636857985,"https://doi.org/10.1007/s10021-016-9972-3","marsh",19.6322779096384,0.75,1.04618632310685,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-M_MAC-M-R3","MAC-M",NA,NA,"MAC-M-R3","Salt marsh",2014,"-30.881356","153.020585",0.5,1,1.3277167,0.0695519,1.228359762,"https://doi.org/10.1007/s10021-016-9972-3","marsh",19.0895820243588,0.75,0.854347553306478,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-M_MAC-M-R4","MAC-M",NA,NA,"MAC-M-R4","Salt marsh",2014,"-30.880897","153.020322",0.5,1,1.234801,0.0663627,1.207494501,"https://doi.org/10.1007/s10021-016-9972-3","marsh",18.6068529460073,0.75,0.801325953215127,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-M_MAC-M-R5","MAC-M",NA,NA,"MAC-M-R5","Salt marsh",2014,"-30.880387","153.019917",0.5,1,1.8327135,0.104286,1.112413605,"https://doi.org/10.1007/s10021-016-9972-3","marsh",17.5739169207756,0.75,1.1600916521103,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-F_MAC-F-S2","MAC-F",NA,NA,"MAC-F-S2","Salt marsh",2014,"-30.895303","152.998782",0.5,1,1.8223695,0.0874969,0.778839686,"https://doi.org/10.1007/s10021-016-9972-3","marsh",20.8278178998342,0.75,0.681460581219734,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-F_MAC-F-S3","MAC-F",NA,NA,"MAC-F-S3","Salt marsh",2014,"-30.894471","152.99864",0.5,1,1.0791956,0.0649823,0.729120109,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.6075315893713,0.75,0.473799016590707,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-F_MAC-F-S4","MAC-F",NA,NA,"MAC-F-S4","Salt marsh",2014,"-30.8945","152.999039",0.5,1,1.2990024,0.0696335,0.728479766,"https://doi.org/10.1007/s10021-016-9972-3","marsh",18.6548486001709,0.75,0.50726595785761,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-F_MAC-F-S5","MAC-F",NA,NA,"MAC-F-S5","Salt marsh",2014,"-30.894151","152.999446",0.5,1,1.0233043,0.0579753,0.475241985,"https://doi.org/10.1007/s10021-016-9972-3","marsh",17.6506943474204,0.75,0.275522966529705,"BD<0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-F_MAC-F-R1","MAC-F",NA,NA,"MAC-F-R1","Salt marsh",2014,"-30.895831","152.99888",0.5,1,2.1022859,0.0994919,0.703547401,"https://doi.org/10.1007/s10021-016-9972-3","marsh",21.1302216562353,0.75,0.699972676655519,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-F_MAC-F-R3","MAC-F",NA,NA,"MAC-F-R3","Salt marsh",2014,"-30.894598","152.998704",0.5,1,0.8626914,0.049467,1.20563046,"https://doi.org/10.1007/s10021-016-9972-3","marsh",17.4397355812966,0.75,0.5963892196482,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-F_MAC-F-R4","MAC-F",NA,NA,"MAC-F-R4","Salt marsh",2014,"-30.894752","152.999114",0.5,1,0.6382232,0.0376783,1.147041374,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.938747236473,0.75,0.432185690019842,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_MAC-F_MAC-F-R5","MAC-F",NA,NA,"MAC-F-R5","Salt marsh",2014,"-30.894039","152.999826",0.5,1,1.0871405,0.0663713,0.892479789,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.379677661881,0.75,0.592350438196557,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-M_CAT-M-S1","CAT-M",NA,NA,"CAT-M-S1","Salt marsh",2014,"-31.548156","152.850292",0.5,1,0.2583271,0.0162082,1.686600537,"https://doi.org/10.1007/s10021-016-9972-3","marsh",15.9380498759887,0.75,0.273367588238034,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-M_CAT-M-S2","CAT-M",NA,NA,"CAT-M-S2","Salt marsh",2014,"-31.548157","152.850128",0.5,1,0.3756568,0.0222958,1.786131562,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.8487697234457,0.75,0.398232320800396,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-M_CAT-M-S4","CAT-M",NA,NA,"CAT-M-S4","Salt marsh",2014,"-31.548849","152.849641",0.5,1,0.2241861,0.016153,1.629815684,"https://doi.org/10.1007/s10021-016-9972-3","marsh",13.8789141335975,0.75,0.26326412743652,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-M_CAT-M-S5","CAT-M",NA,NA,"CAT-M-S5","Salt marsh",2014,"-31.549316","152.850247",0.5,1,0.092,0.0065598,1.718911483,"https://doi.org/10.1007/s10021-016-9972-3","marsh",14.0248178298119,0.75,0.112757155461834,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-M_CAT-M-R2","CAT-M",NA,NA,"CAT-M-R2","Salt marsh",2014,"-31.548288","152.850027",0.5,1,0.3390751,0.0142069,1.727315371,"https://doi.org/10.1007/s10021-016-9972-3","marsh",23.8669308575411,0.75,0.245397967442599,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-M_CAT-M-R3","CAT-M",NA,NA,"CAT-M-R3","Salt marsh",2014,"-31.548317","152.849789",0.5,1,0.2279587,0.0140384,1.720957327,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.2382251538637,0.75,0.241594873393568,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-M_CAT-M-R4","CAT-M",NA,NA,"CAT-M-R4","Salt marsh",2014,"-31.548791","152.849655",0.5,1,0.1654827,0.0084661,1.65279682,"https://doi.org/10.1007/s10021-016-9972-3","marsh",19.5465090183201,0.75,0.13992743157802,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-M_CAT-M-R5","CAT-M",NA,NA,"CAT-M-R5","Salt marsh",2014,"-31.549326","152.850143",0.5,1,0.161857,0.009784,1.798091425,"https://doi.org/10.1007/s10021-016-9972-3","marsh",16.5430294358136,0.75,0.175925265022,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-F_CAT-F-S1","CAT-F",NA,NA,"CAT-F-S1","Salt marsh",2014,"-31.550647","152.844706",0.5,1,3.1423285,0.1774725,0.622942848,"https://doi.org/10.1007/s10021-016-9972-3","marsh",17.7060023383905,0.75,1.1055522459168,"BD>0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-F_CAT-F-S2","CAT-F",NA,NA,"CAT-F-S2","Salt marsh",2014,"-31.550666","152.844532",0.5,1,22.4040391,0.9279967,0.207885393,"https://doi.org/10.1007/s10021-016-9972-3","marsh",24.142369364029,0.75,1.92916958682203,"BD<0.5"
"Maxwell",NA,"Kelleway_et_al_2016b","Kelleway_et_al_2016b_CAT-F_CAT-F-S3","CAT-F",NA,NA,"CAT-F-S3","Salt marsh",2014,"-31.550844","152.844299",0.5,1,4.9433651,0.3209107,0.602284965,"https://doi.org/10.1007/s10021-016-9972-3","marsh",15.4041766136187,0.75,1.93279689717625,"BD>0.5"
