study_id,DOI,site_id,impact_class,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,U_depth_m_decompressed,L_depth_m_decompressed,OC_perc,N_perc,BD_reported_g_cm3,carbon_burial_rate,carbon_burial_rate_uncertainty,nitrogen_burial_rate,nitrogen_burial_rate_uncertainty
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_31,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.54815933,48.50848675,0.44,0.45,0.94686,0.968646,3.9987426681328126,0.14281239454867004,0.8275725813009375,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_31,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.54815933,48.50848675,0.45,0.46,0.968646,0.9904320000000001,NA,NA,0.9395275672844142,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_31,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.54815933,48.50848675,0.46,0.47,0.9904320000000001,1.012218,NA,NA,0.9441647560529606,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_31,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.54815933,48.50848675,0.47,0.48,1.012218,1.034004,NA,NA,0.980599811,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_31,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.54815933,48.50848675,0.48,0.49,1.034004,1.05579,NA,NA,0.9892117326616968,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_31,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.54815933,48.50848675,0.49,0.5,1.05579,1.0775759999999999,3.800321066786029,0.14162727567507613,0.8560581694505794,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0,0.005,0,0.0050065,NA,NA,0.8853718270231763,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.005,0.01,0.0050065,0.017288000000000067,3.017592160723195,0.14617105022052332,0.5813047349142066,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.01,0.015,0.017288000000000067,0.0295695,NA,NA,0.6369510001367632,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.015,0.02,0.0295695,0.041851000000000055,3.4180401240502984,0.17209182857577549,1.083446032993943,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.02,0.035,0.041851000000000055,0.0541325,3.8090039655737415,0.1918079701087998,0.42871914257775195,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.035,0.04,0.0541325,0.090977,5.209629001765218,0.24417688306226348,0.762817552,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.04,0.045,0.090977,0.10325850000000003,NA,NA,0.7641424635026066,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.045,0.05,0.10325850000000003,0.11554000000000002,NA,NA,0.8933212934835414,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.05,0.055,0.11554000000000002,0.1278215,NA,NA,0.9502924697828254,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.055,0.06,0.1278215,0.140103,4.274727920526231,0.19339258009823251,1.0595976336128474,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.06,0.065,0.140103,0.1523845,NA,NA,0.8178013621100718,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.065,0.07,0.1523845,0.164666,4.393400059502345,0.21740338871544204,1.0397239674619343,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.07,0.075,0.164666,0.17694749999999998,NA,NA,0.6237018893694877,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.075,0.08,0.17694749999999998,0.18922899999999998,4.913274477144747,0.2265071843732346,0.5667307130702037,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.08,0.085,0.18922899999999998,0.20151050000000012,NA,NA,0.9390307256306414,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.085,0.09,0.20151050000000012,0.21379200000000012,5.740618377823584,0.25378428963503924,1.1516789534454108,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.09,0.095,0.21379200000000012,0.22607350000000012,NA,NA,0.6939221764360471,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.095,0.1,0.22607350000000012,0.2383550000000001,4.941384926601137,0.22969948894233855,0.7356568753529646,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.1,0.105,0.2383550000000001,0.2506365000000001,NA,NA,0.6144275118323951,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.105,0.11,0.2506365000000001,0.2629180000000001,4.942680207123247,0.21582685368125049,0.908557771,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.11,0.15,0.2629180000000001,0.2751995000000001,6.018168434119239,0.22904410856672006,0.7430680966884092,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.15,0.155,0.2751995000000001,0.37345150000000016,NA,NA,0.7661298301176979,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.155,0.16,0.37345150000000016,0.38573300000000016,6.663641623013887,0.2230895048418424,0.8502616834898965,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.16,0.175,0.38573300000000016,0.39801450000000016,7.9343161901164185,0.24044190361239945,0.49098996318394617,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.175,0.18,0.39801450000000016,0.43485900000000016,8.640741135376185,0.22207131794564383,0.8880216491766313,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.18,0.185,0.43485900000000016,0.44714050000000016,NA,NA,0.48127394862127754,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.185,0.19,0.44714050000000016,0.45942200000000016,12.511110016521586,0.25767276374622844,1.1006698769914007,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.19,0.195,0.45942200000000016,0.4717035000000001,NA,NA,0.5071097146174646,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.195,0.2,0.4717035000000001,0.4839850000000001,5.827044393984448,0.1942553333921386,0.6190647006009413,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.2,0.21,0.4839850000000001,0.504176,4.567899357832793,0.18605722721781076,0.5483475718806091,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.21,0.22,0.504176,0.5288820000000001,4.339922125,0.17210535826704698,0.6523530914037208,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.22,0.23,0.5288820000000001,0.553588,5.198006011078068,0.20856455376146066,0.5996878761038011,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.23,0.24,0.553588,0.578294,5.390624359544645,0.22087948996591988,0.7686140383865621,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.24,0.25,0.578294,0.6030000000000001,5.437839857803389,0.2158710640886915,0.51158129,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.25,0.26,0.6030000000000001,0.627706,6.233871746981087,0.2202841926399499,0.5804766654912519,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.26,0.27,0.627706,0.6524119999999999,5.8587295533393045,0.22028431912166094,0.5990254205654374,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.27,0.28,0.6524119999999999,0.6771180000000001,5.985709531158959,0.2028402432420173,0.6304920586377164,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.28,0.29,0.6771180000000001,0.701824,6.056349087677911,0.20102639221236138,0.6387727528672635,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.29,0.3,0.701824,0.7265299999999999,5.161254436231305,0.19612899447716534,0.6500344970194476,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.3,0.31,0.7265299999999999,0.7512360000000001,NA,NA,0.7335038948532824,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.31,0.32,0.7512360000000001,0.775942,NA,NA,0.6732204408621795,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.32,0.33,0.775942,0.8006479999999999,NA,NA,0.7371474,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.33,0.34,0.8006479999999999,0.8253540000000001,NA,NA,0.78318806,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.34,0.35,0.8253540000000001,0.85006,5.338804692184442,0.20546015858265718,0.7036933956269128,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.35,0.36,0.85006,0.8747659999999999,NA,NA,0.6970688402432751,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.36,0.37,0.8747659999999999,0.899472,NA,NA,0.8242603036091185,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.37,0.38,0.899472,0.9241779999999999,NA,NA,0.8391655532223035,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.38,0.39,0.9241779999999999,0.948884,NA,NA,0.9216412677485926,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.39,0.4,0.948884,0.9735900000000001,5.255757045477999,0.18449059034154683,0.6957439291665476,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.4,0.41,0.9735900000000001,0.998296,NA,NA,0.8782504299857657,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.41,0.42,0.998296,1.023002,NA,NA,0.871625875,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.42,0.43,1.023002,1.047708,NA,NA,0.7159488230866424,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.43,0.44,1.047708,1.072414,NA,NA,0.840159237,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_32,NA,"Ceriops tagal, riverine",mangrove,2016,-13.55591631,48.52810376,0.44,0.45,1.072414,1.0971199999999999,6.859735794,0.2260841948622297,0.5152247949624207,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0,0.005,0,0.005042,NA,NA,0.8972960267137241,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.005,0.01,0.005042,0.019367999999999767,2.791932047846709,0.1251877906335633,0.9827527911626502,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.01,0.015,0.019367999999999767,0.033694,NA,NA,0.451463449,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.015,0.02,0.033694,0.048019999999999924,NA,NA,0.786003496,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.02,0.025,0.048019999999999924,0.062346000000000006,NA,NA,0.9622166694733733,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.025,0.03,0.062346000000000006,0.076672,3.4457593094023573,0.14583523110627508,0.8926588379451776,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.03,0.035,0.076672,0.090998,NA,NA,1.1039821546832196,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.035,0.04,0.090998,0.10532399999999996,NA,NA,1.425935546328011,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.04,0.045,0.10532399999999996,0.11964999999999976,NA,NA,0.8211136398018907,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.045,0.05,0.11964999999999976,0.13397599999999982,3.5615908240676513,0.1476339265580336,0.6263517115229429,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.05,0.055,0.13397599999999982,0.1483019999999999,NA,NA,0.6011784010651197,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.055,0.06,0.1483019999999999,0.162628,NA,NA,0.8833844604080848,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.06,0.065,0.162628,0.17695399999999978,NA,NA,0.6872976210524095,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.065,0.07,0.17695399999999978,0.19127999999999987,4.924489654620553,0.19986864740816712,0.9237942482482748,NA,NA,NA,NA
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_deforested,deforested,De_33,NA,"Ceriops tagal, basin",mangrove,2016,-13.55086584,48.50900339,0.07,0.075,0.19127999999999987,0.20560599999999993,NA,NA,1.4067243357154617,NA,NA,NA,NA
